route_iata_code,Month,total_flights,departures,arrivals,landed,active,scheduled,total_dep_delay,total_dep_delay_15,total_on_time_15,short_delay,medium_delay,long_delay,total_calc_sft,total_calc_aft,total_flight_distance_km,commercial,private,cargo,morning_dep,afternoon_dep,evening_dep,morning_arr,afternoon_arr,evening_arr,avg_tavg_dep,total_prcp_dep,avg_snow_dep,avg_wdir_dep,avg_wspd_dep,avg_wpgt_dep,avg_pres_dep,total_tsun_dep,avg_tavg_arr,total_prcp_arr,avg_snow_arr,avg_wdir_arr,avg_wspd_arr,avg_wpgt_arr,avg_pres_arr,total_tsun_arr,total_passengers
BRU-TNG,2023-09,129,64,65,42,70,16,4324.0,77,46,52,61,16,23646.0,22657.0,242674.80000000002,119,10,0,44,28,57,9,40,80,18.984496124031008,436.4,0.0,161.7751937984496,9.036434108527132,24.966666666666665,1016.6077519379844,0.0,23.150387596899225,161.1,0.0,190.5968992248062,14.889147286821705,35.549612403100774,1014.5643410852714,0.0,18745
BRU-TNG,2023-10,97,47,50,36,47,14,3958.0,89,8,8,75,14,17835.0,16947.0,182476.4,91,6,0,18,26,53,0,24,73,13.70103092783505,396.1,0.0,195.49484536082474,14.6340206185567,33.210309278350515,1009.3443298969072,0.0,22.241237113402065,787.8,0.0,141.04123711340208,20.138144329896907,41.646391752577316,1015.3618556701032,0.0,16747
BRU-TNG,2023-11,106,52,54,40,54,12,3366.0,69,35,37,56,13,19270.0,18142.0,199407.2,103,3,0,20,32,54,0,36,70,8.030188679245283,485.1,0.0,210.87735849056602,19.562264150943395,43.469811320754715,1005.5669811320755,0.0,17.014150943396228,56.4,0.0,148.83018867924528,11.089622641509434,30.560377358490566,1019.8311320754717,0.0,15400
BRU-TNG,2023-12,120,60,60,46,62,12,3793.0,104,8,16,94,10,21780.0,20413.0,225744.0,104,16,0,30,32,58,6,39,75,7.581666666666666,252.0,0.0,227.36666666666667,21.2,43.79833333333333,1012.44,0.0,13.895833333333334,332.9,0.0,117.76666666666667,10.599166666666667,26.947499999999998,1023.3758333333334,0.0,17658
BRU-TUN,2023-01,58,29,29,24,29,5,2112.0,48,10,10,40,8,9011.0,8435.0,94395.0,58,0,0,46,12,0,0,48,10,5.791379310344827,123.9,0.0,175.13793103448276,19.344827586206897,42.47586206896552,1016.6637931034483,0.0,11.989655172413793,39.1,0.0,225.05172413793105,12.841379310344827,0.0,1019.948275862069,0.0,7533
BRU-TUN,2023-02,57,32,25,19,32,6,2991.0,44,13,13,30,14,8866.0,8458.0,92767.5,57,0,0,38,19,0,0,50,7,5.814035087719298,17.2,0.0,194.7719298245614,13.926315789473684,32.39824561403509,1028.4508771929825,0.0,12.33157894736842,57.3,0.0,198.94736842105263,10.647368421052631,0.0,1023.4614035087718,0.0,7656
BRU-TUN,2023-03,65,33,32,23,33,9,4006.0,50,10,15,29,21,10155.0,9575.0,105787.5,65,0,0,46,19,0,0,56,9,8.092307692307692,238.0,0.0,200.93846153846152,17.921538461538464,40.683076923076925,1009.3646153846154,0.0,15.986153846153845,13.2,0.0,207.93846153846152,13.850769230769231,0.0,1017.3784615384616,0.0,7918
BRU-TUN,2023-04,74,37,37,29,37,8,3735.0,63,9,11,42,21,11470.0,10811.0,120435.0,74,0,0,51,21,2,3,63,8,8.766216216216216,192.6,0.0,156.1891891891892,11.768918918918919,32.36351351351352,1016.0189189189189,0.0,17.517567567567568,34.9,0.0,188.8108108108108,12.57027027027027,0.0,1014.6608108108107,0.0,10134
BRU-TUN,2023-05,81,40,41,30,40,11,4476.0,76,5,5,58,18,12497.0,12007.0,131827.5,81,0,0,57,23,1,2,66,13,13.338271604938273,153.5,0.0,148.54320987654322,10.292592592592593,29.22222222222222,1021.4395061728396,0.0,20.02716049382716,105.69999999999999,0.0,206.679012345679,13.909876543209878,0.0,1013.237037037037,0.0,11995
BRU-TUN,2023-06,86,44,42,33,44,9,4421.0,80,5,6,62,18,13300.0,12586.0,139965.0,86,0,0,64,21,1,0,76,10,19.412790697674417,71.0,0.0,134.3372093023256,9.427906976744186,28.273255813953487,1017.4906976744186,0.0,25.52441860465116,116.3,0.0,175.74418604651163,11.73953488372093,0.0,1014.2302325581396,0.0,10129
BRU-TUN,2023-07,88,43,45,25,43,20,5314.0,83,4,5,49,34,13642.0,13086.0,143220.0,64,24,0,59,29,0,4,76,8,18.38181818181818,275.3,0.0,233.6818181818182,14.801136363636363,37.43295454545454,1013.0386363636363,0.0,31.55,0.0,0.0,120.81818181818181,12.16022727272727,0.0,1014.5068181818183,0.0,12628
BRU-TUN,2023-08,90,44,46,29,44,17,5748.0,86,2,4,49,37,14118.0,13513.0,146475.0,82,8,0,61,29,0,5,79,6,18.08111111111111,256.2,0.0,216.53333333333333,11.613333333333333,30.38222222222222,1014.2744444444444,0.0,28.29111111111111,18.2,0.0,190.73333333333332,13.265555555555556,0.0,1014.1755555555555,0.0,12614
BRU-TUN,2023-09,82,41,41,31,41,10,3423.0,57,21,25,40,17,12710.0,12045.0,133455.0,82,0,0,64,16,2,12,61,9,18.503658536585366,217.5,0.0,175.67073170731706,10.284146341463414,26.98536585365854,1015.9536585365853,0.0,26.596341463414635,4.5,0.0,184.29268292682926,12.440243902439025,0.0,1015.9634146341464,0.0,11260
BRU-TUN,2023-10,88,45,43,39,45,4,2447.0,48,38,40,39,9,13665.0,12825.0,143220.0,88,0,0,70,16,2,22,55,11,13.84772727272727,359.1,0.0,198.7840909090909,15.03522727272727,34.14204545454545,1009.8181818181819,0.0,24.07045454545454,2.8,0.0,177.63636363636363,10.017045454545455,0.0,1016.8443181818183,0.0,11068
BRU-TUN,2023-11,82,41,41,37,41,4,2860.0,62,16,20,56,6,13199.0,12001.0,133455.0,80,0,2,70,5,7,15,60,7,8.074390243902439,322.7,0.0,216.17073170731706,19.024390243902438,41.37560975609756,1005.7585365853658,0.0,18.915853658536584,112.5,0.0,251.2560975609756,13.790243902439023,0.0,1015.1353658536586,0.0,9568
BRU-TUN,2023-12,91,47,44,38,47,6,4488.0,76,13,15,56,20,14660.0,13506.0,148102.5,91,0,0,62,18,11,18,54,19,7.2153846153846155,225.1,0.0,220.21978021978023,20.883516483516484,42.45164835164835,1013.6263736263736,0.0,14.814285714285713,192.8,0.0,203.62637362637363,14.648351648351648,0.0,1019.6450549450549,0.0,11960
BRU-VCE,2023-01,86,42,44,44,42,0,1757.0,60,24,26,59,1,8170.0,7326.0,71878.8,86,0,0,46,0,40,46,0,40,5.991860465116279,277.1,0.0,203.84883720930233,20.17209302325581,43.462790697674414,1016.1197674418605,0.0,6.572093023255815,238.9,0.0,190.3372093023256,10.091860465116278,0.0,1018.0244186046513,0.0,9295
BRU-VCE,2023-02,79,39,40,38,40,1,1596.0,49,28,30,49,0,7505.0,6768.0,66028.2,79,0,0,47,0,32,47,0,32,6.046835443037975,37.8,0.0,212.67088607594937,13.874683544303796,32.18987341772152,1026.760759493671,0.0,5.288607594936709,4.8,0.0,126.45569620253164,8.740506329113924,0.0,1025.3303797468354,0.0,10181
BRU-VCE,2023-03,91,45,46,45,46,0,2131.0,53,32,38,48,5,8705.0,7777.0,76057.8,91,0,0,53,0,38,53,0,38,7.512087912087912,383.3,0.0,186.24175824175825,17.035164835164835,40.14945054945055,1009.5417582417583,0.0,10.25164835164835,89.8,0.0,108.97802197802197,10.448351648351649,0.0,1013.0252747252748,0.0,10551
BRU-VCE,2023-04,107,52,55,54,52,1,2098.0,60,41,47,59,1,10450.0,9290.0,89430.59999999999,107,0,0,57,0,50,57,0,50,8.6803738317757,263.2,0.0,159.02803738317758,12.829906542056074,34.24112149532711,1016.5934579439253,0.0,12.266355140186915,254.2,0.0,109.01869158878505,11.272897196261683,0.0,1013.4299065420561,0.0,12453
BRU-VCE,2023-05,113,56,57,52,59,2,2356.0,73,34,40,69,4,11100.0,10204.0,94445.4,113,0,0,59,0,54,59,0,54,13.205309734513275,224.2,0.0,168.23893805309734,10.664601769911503,29.5,1021.1823008849558,0.0,18.056637168141595,600.8000000000001,0.0,77.929203539823,13.238053097345134,0.0,1014.6380530973452,0.0,12850
BRU-VCE,2023-06,100,48,52,51,48,1,2604.0,72,28,28,69,3,9770.0,8795.0,83580.0,100,0,0,54,0,46,54,0,46,19.37,75.8,0.0,131.7,9.634,28.502,1017.4580000000001,0.0,22.639,159.5,0.0,92.13,10.757,0.0,1013.887,0.0,12298
BRU-VCE,2023-07,113,56,57,54,56,2,2662.0,77,32,36,74,3,11061.0,9912.0,94445.4,111,2,0,60,2,51,60,2,51,18.198230088495578,397.7,0.0,236.8495575221239,14.780530973451327,36.87079646017699,1013.2,0.0,24.995575221238937,571.3,0.0,89.86725663716814,10.821238938053098,0.0,1013.124778761062,0.0,13396
BRU-VCE,2023-08,102,49,53,52,49,1,1801.0,37,61,65,32,5,9985.0,8919.0,85251.59999999999,102,0,0,59,0,43,59,0,43,17.800980392156863,282.0,0.0,208.84313725490196,11.830392156862745,30.602941176470587,1013.9607843137255,0.0,24.296078431372546,584.8,0.0,99.37254901960785,10.378431372549018,0.0,1012.021568627451,0.0,12821
BRU-VCE,2023-09,93,45,48,44,46,3,2312.0,67,22,26,63,4,9120.0,8183.0,77729.4,93,0,0,57,0,36,57,0,36,18.640860215053763,263.9,0.0,175.25806451612902,9.739784946236558,26.02258064516129,1015.9268817204301,0.0,22.206451612903223,184.4,0.0,61.83870967741935,9.832258064516129,0.0,1017.058064516129,0.0,12447
BRU-VCE,2023-10,111,55,56,55,55,1,2314.0,68,39,43,66,2,10830.0,9675.0,92773.79999999999,111,0,0,57,0,54,57,0,54,13.67117117117117,400.8,0.0,196.27927927927928,14.546846846846847,33.19099099099099,1010.6495495495496,0.0,17.34054054054054,352.6,0.0,84.68468468468468,10.028828828828829,0.0,1014.3432432432433,0.0,12720
BRU-VCE,2023-11,82,40,42,42,40,0,1588.0,38,38,44,34,4,8035.0,6988.0,68535.59999999999,82,0,0,49,0,33,49,0,33,7.781707317073171,351.9,0.0,209.78048780487805,18.870731707317074,42.145121951219515,1006.1439024390244,0.0,9.043902439024391,267.2,0.0,205.20731707317074,9.617073170731707,0.0,1009.2585365853658,0.0,9595
BRU-VCE,2023-12,80,40,40,37,40,3,1998.0,44,36,36,40,4,7850.0,6961.0,66864.0,80,0,0,50,0,30,48,2,30,6.840000000000001,149.8,0.0,223.25,18.835,39.2625,1013.6450000000001,0.0,5.657500000000001,92.2,0.0,209.5,6.890000000000001,0.0,1015.7725,0.0,9106
BRU-VIE,2023-01,293,145,148,140,147,6,5324.0,117,168,176,107,10,30345.0,27422.0,270995.7,293,0,0,109,88,96,106,54,133,5.521160409556314,841.6,0.0,191.62116040955632,19.610921501706486,42.39180887372014,1015.8982935153584,0.0,3.6706484641638224,276.5,13.583617747440274,259.6006825938567,17.18122866894198,41.54163822525597,1018.2273037542661,0.0,27292
BRU-VIE,2023-02,302,151,151,149,151,2,4871.0,132,166,170,130,2,31090.0,28061.0,279319.8,302,0,0,110,78,114,110,46,146,5.756291390728477,139.0,0.0,201.2980132450331,13.475496688741721,31.75496688741722,1027.3794701986756,0.0,4.28476821192053,255.4,0.26490066225165565,273.63576158940396,18.866225165562916,46.83973509933775,1025.7503311258276,0.0,30885
BRU-VIE,2023-03,396,199,197,194,199,3,6631.0,167,217,229,163,4,40650.0,36195.0,366260.39999999997,393,3,0,120,116,160,119,69,208,7.5755050505050505,1438.6,0.0,198.78030303030303,17.118181818181817,40.01641414141414,1010.1714646464648,0.0,7.902020202020202,182.8,0.0,230.71212121212122,17.918939393939393,48.82979797979797,1013.1295454545455,0.0,42495
BRU-VIE,2023-04,392,195,197,194,196,2,7694.0,206,174,186,201,5,39970.0,36211.0,362560.8,392,0,0,117,172,103,117,113,162,8.660969387755102,1005.7,0.0,159.07142857142858,12.68954081632653,34.08826530612245,1016.4040816326532,0.0,8.926785714285714,1468.5,0.0,259.0637755102041,17.313010204081632,42.04515306122449,1015.5410714285714,0.0,49228
BRU-VIE,2023-05,412,205,207,190,208,14,9497.0,250,144,162,233,17,41937.0,38532.0,381058.8,410,2,0,107,201,104,107,138,167,13.212378640776699,865.8,0.0,175.26456310679612,10.514077669902914,29.28082524271845,1020.961650485437,0.0,14.337378640776699,1224.3,0.0,218.84223300970874,14.39757281553398,36.46626213592233,1018.5123786407767,0.0,51507
BRU-VIE,2023-06,385,190,195,174,192,19,11653.0,295,78,90,257,38,39205.0,35768.0,356086.5,385,0,0,121,164,100,121,112,152,19.474285714285717,455.4,0.0,130.72727272727272,9.51038961038961,28.563896103896106,1017.3724675324676,0.0,19.324675324675326,1222.6000000000001,0.0,202.77402597402596,11.546233766233767,34.65272727272727,1015.7197402597402,0.0,49519
BRU-VIE,2023-07,282,138,144,136,139,7,7249.0,199,74,83,188,11,28561.0,25466.0,260821.8,277,5,0,119,79,84,120,68,94,18.366312056737588,966.8,0.0,235.29432624113474,14.49113475177305,36.693617021276594,1013.1212765957447,0.0,23.335106382978722,371.90000000000003,0.0,249.06028368794327,15.458156028368794,46.173049645390066,1013.6358156028368,0.0,39385
BRU-VIE,2023-08,273,131,142,137,131,5,6048.0,152,108,121,142,10,27678.0,24726.0,252497.69999999998,273,0,0,119,75,79,118,70,85,18.04798534798535,691.5,0.0,215.82783882783883,11.543223443223443,30.015018315018317,1014.3256410256411,0.0,21.3996336996337,642.3,0.0,209.53479853479854,15.315750915750915,39.64432234432234,1014.1967032967034,0.0,36363
BRU-VIE,2023-09,376,187,189,183,187,6,8436.0,247,101,129,235,12,38155.0,34339.0,347762.39999999997,376,0,0,113,180,83,113,136,127,18.57712765957447,1073.8,0.0,174.23138297872342,10.30558510638298,27.10531914893617,1015.718085106383,0.0,19.77526595744681,343.2,0.0,158.25531914893617,14.396010638297872,37.0595744680851,1018.5364361702128,0.0,50376
BRU-VIE,2023-10,404,199,205,203,199,2,8384.0,241,147,163,236,5,41161.0,36359.0,373659.6,404,0,0,112,201,91,112,138,154,13.857178217821783,1398.3,0.0,195.56435643564356,14.865099009900991,33.52871287128713,1009.9655940594059,0.0,14.351485148514852,781.5,0.0,213.51980198019803,15.086138613861387,41.80544554455446,1014.1269801980197,0.0,51144
BRU-VIE,2023-11,388,193,195,192,193,3,7239.0,196,176,192,189,7,40408.0,35385.0,358861.2,384,4,0,112,133,143,111,77,200,7.943556701030928,1679.0,0.0,211.12886597938143,18.71675257731959,41.616237113402065,1006.5994845360824,0.0,6.837371134020619,852.6,1.2061855670103092,263.8917525773196,18.060824742268043,51.414690721649485,1009.8268041237113,0.0,45022
BRU-VIE,2023-12,336,167,169,160,168,8,7679.0,188,130,148,172,16,34956.0,30882.0,310766.39999999997,329,7,0,113,109,114,111,67,158,6.815476190476191,759.2,0.0,224.2172619047619,18.741964285714285,40.055059523809526,1013.1869047619048,0.0,3.0136904761904764,712.3,46.48809523809524,194.42559523809524,16.730654761904763,45.882738095238096,1016.7139880952382,0.0,40498
BRU-VLC,2023-01,85,41,44,44,41,0,1813.0,40,40,45,39,1,11440.0,10486.0,112752.5,85,0,0,30,55,0,24,55,6,6.415294117647059,301.0,0.0,204.0705882352941,21.070588235294117,44.3035294117647,1014.2423529411766,0.0,10.465882352941177,3.8,0.0,278.5529411764706,14.18235294117647,0.0,1021.9305882352942,0.0,14362
BRU-VLC,2023-02,84,42,42,40,42,2,1623.0,36,38,48,35,1,11300.0,10417.0,111426.0,84,0,0,26,58,0,21,56,7,5.7214285714285715,31.6,0.0,194.42857142857142,14.407142857142858,33.43333333333334,1027.307142857143,0.0,8.854761904761904,74.60000000000001,0.0,270.14285714285717,10.8,0.0,1024.5047619047618,0.0,13841
BRU-VLC,2023-03,107,52,55,52,52,3,3144.0,81,24,26,73,8,14408.0,13388.0,141935.5,105,2,0,51,52,4,43,52,12,7.970093457943925,406.5,0.0,190.4018691588785,17.622429906542056,40.29626168224299,1009.0915887850467,0.0,15.936448598130841,9.0,0.0,220.6448598130841,14.325233644859813,0.0,1017.1747663551402,0.0,18391
BRU-VLC,2023-04,100,49,51,49,49,2,2777.0,69,31,31,62,7,13620.0,12576.0,132650.0,100,0,0,75,17,8,65,21,14,8.601,255.3,0.0,141.86,12.390999999999998,33.003,1016.7339999999999,0.0,17.429000000000002,3.0,0.0,160.63,13.064,0.0,1015.747,0.0,16671
BRU-VLC,2023-05,107,52,55,54,52,1,2435.0,60,39,47,54,6,14702.0,13517.0,141935.5,105,2,0,78,27,2,70,27,10,13.222429906542056,224.3,0.0,150.05607476635515,10.486915887850467,29.545794392523366,1021.2364485981309,0.0,19.262616822429905,341.6,0.0,114.3177570093458,11.690654205607478,0.0,1015.9046728971963,0.0,17301
BRU-VLC,2023-06,107,52,55,50,52,5,3021.0,66,33,41,55,11,14600.0,13600.0,141935.5,107,0,0,67,25,15,53,33,21,19.399065420560746,125.89999999999999,0.0,136.65420560747663,9.288785046728972,28.039252336448598,1017.6140186915887,0.0,24.454205607476634,152.4,0.0,132.16822429906543,11.185046728971962,0.0,1014.5280373831775,0.0,18061
BRU-VLC,2023-07,121,60,61,55,61,5,2792.0,59,54,62,53,6,16550.0,15632.0,160506.5,121,0,0,50,55,16,50,43,28,18.332231404958677,395.5,0.0,234.08264462809916,14.815702479338844,37.23388429752066,1013.099173553719,0.0,27.990909090909092,36.4,0.0,72.1900826446281,12.068595041322313,0.0,1014.7586776859505,0.0,19388
BRU-VLC,2023-08,122,60,62,56,61,5,3032.0,78,40,44,73,5,16680.0,15490.0,161833.0,122,0,0,56,50,16,56,39,27,18.06967213114754,345.1,0.0,205.04918032786884,11.488524590163934,30.150000000000002,1014.0803278688525,0.0,27.765573770491805,19.8,0.0,116.59016393442623,12.068852459016394,0.0,1014.755737704918,0.0,20490
BRU-VLC,2023-09,112,54,58,55,54,3,2377.0,62,46,50,60,2,15351.0,14338.0,148568.0,110,2,0,65,35,12,59,36,17,18.69107142857143,312.5,0.0,170.14285714285714,10.12857142857143,26.852678571428573,1015.6098214285714,0.0,23.47232142857143,735.9,0.0,174.89285714285714,12.231250000000001,0.0,1016.0848214285714,0.0,18989
BRU-VLC,2023-10,130,65,65,60,65,5,3000.0,78,46,52,71,7,17776.0,16727.0,172445.0,130,0,0,72,40,18,62,45,23,13.88,545.8000000000001,0.0,199.93846153846152,15.012307692307692,34.20461538461539,1009.4092307692308,0.0,21.07076923076923,3.6,0.0,257.6307692307692,13.426153846153847,0.0,1015.22,0.0,21797
BRU-VLC,2023-11,108,54,54,51,54,2,2564.0,63,39,45,57,6,14540.0,13387.0,143262.0,108,0,0,32,2,74,20,16,72,8.057407407407409,454.5,0.0,219.02777777777777,18.955555555555556,41.326851851851856,1005.7888888888889,0.0,16.54259259259259,3.2,0.0,256.962962962963,16.602777777777778,0.0,1016.2694444444445,0.0,18523
BRU-VLC,2023-12,116,58,58,56,58,2,2370.0,64,46,52,59,5,15630.0,14420.0,153874.0,116,0,0,36,0,80,20,16,80,6.931034482758621,248.0,0.0,216.82758620689654,19.975862068965515,41.95862068965517,1013.4931034482759,0.0,12.025862068965518,14.0,0.3448275862068966,268.05172413793105,12.975862068965517,0.0,1022.2137931034483,0.0,18531
BRU-WAW,2023-01,174,85,89,87,86,1,3085.0,79,93,95,75,4,21760.0,19432.0,199438.80000000002,174,0,0,112,2,60,110,2,62,5.454022988505747,500.7,0.0,188.61494252873564,19.313218390804597,42.06781609195402,1016.6132183908047,0.0,3.3195402298850576,363.8,3.7586206896551726,164.85632183908046,12.238505747126437,29.610344827586207,1016.4126436781609,0.0,11837
BRU-WAW,2023-02,162,81,81,77,82,3,3218.0,86,76,76,82,4,20246.0,18429.0,185684.4,162,0,0,105,1,56,100,6,56,5.661728395061728,72.6,0.0,200.98765432098764,13.124691358024691,31.049382716049383,1028.1567901234569,0.0,1.4160493827160494,626.4,5.296296296296297,226.88888888888889,14.682716049382716,34.9604938271605,1022.0382716049384,0.0,13027
BRU-WAW,2023-03,178,90,88,83,91,4,4326.0,87,85,91,74,13,22072.0,19727.0,204023.6,178,0,0,116,1,61,109,8,61,7.528651685393258,673.1,0.0,200.47752808988764,17.190449438202247,40.177528089887645,1009.9005617977527,0.0,4.491573033707865,164.4,0.0,212.13483146067415,12.308988764044944,32.32359550561798,1009.9758426966292,0.0,15289
BRU-WAW,2023-04,181,90,91,87,90,4,3655.0,94,79,87,88,6,21714.0,20049.0,207462.2,181,0,0,121,48,12,121,0,60,8.735911602209946,469.40000000000003,0.0,163.76795580110496,12.554143646408841,33.92596685082873,1016.3596685082873,0.0,9.257458563535911,349.5,0.0,181.92265193370164,12.945856353591159,31.08618784530387,1016.0707182320441,0.0,15704
BRU-WAW,2023-05,189,94,95,90,94,5,3903.0,88,87,101,79,9,22650.0,20832.0,216631.80000000002,187,2,0,122,38,29,121,1,67,13.24021164021164,346.6,0.0,169.65079365079364,10.616931216931217,29.22962962962963,1021.2275132275132,0.0,14.161904761904761,129.5,0.0,146.53968253968253,12.698941798941798,32.02328042328042,1021.6095238095239,0.0,17086
BRU-WAW,2023-06,233,115,118,107,117,9,5560.0,144,85,89,126,18,27844.0,25676.0,267064.60000000003,227,6,0,116,87,30,114,58,61,19.4274678111588,273.9,0.0,138.13304721030042,9.472103004291846,28.487124463519315,1017.4394849785408,0.0,18.799999999999997,306.0,0.0,177.48068669527896,10.027467811158798,28.0137339055794,1016.3690987124463,0.0,22216
BRU-WAW,2023-07,236,117,119,106,120,10,6570.0,171,53,65,155,16,28030.0,25286.0,270503.2,234,2,0,122,82,32,121,55,60,18.354237288135593,716.4,0.0,235.29237288135593,14.372881355932204,36.55677966101695,1013.2639830508474,0.0,20.571610169491525,441.3,0.0,238.46186440677965,9.530508474576271,28.990254237288134,1012.3597457627119,0.0,23848
BRU-WAW,2023-08,218,105,113,107,107,4,4696.0,108,96,110,103,5,25785.0,23287.0,249871.6,218,0,0,95,90,33,95,51,72,18.005963302752296,606.8,0.0,218.3119266055046,11.64954128440367,30.140366972477064,1014.5509174311927,0.0,20.706880733944956,606.7,0.0,203.39908256880733,8.833027522935781,25.702293577981653,1013.2284403669724,0.0,20377
BRU-WAW,2023-09,259,129,130,125,129,5,5758.0,163,84,96,157,6,30498.0,27873.0,296865.8,259,0,0,115,80,64,115,46,98,18.698841698841697,697.3,0.0,170.8803088803089,9.881853281853282,26.388803088803087,1016.2324324324325,0.0,18.484555984555985,105.4,0.0,173.95366795366795,8.112741312741312,22.95791505791506,1019.9992277992278,0.0,26416
BRU-WAW,2023-10,289,143,146,141,143,5,6891.0,188,88,101,175,13,33982.0,30508.0,331251.8,285,4,0,123,92,74,123,58,108,13.712456747404845,1147.1,0.0,196.37024221453288,14.689273356401383,33.298615916955015,1009.7584775086506,0.0,10.8401384083045,613.0,0.0,191.88581314878894,10.593425605536332,30.455017301038062,1011.4941176470588,0.0,26489
BRU-WAW,2023-11,217,106,111,107,106,4,4541.0,105,102,112,98,7,26605.0,23721.0,248725.40000000002,217,0,0,111,50,56,102,59,56,7.909677419354839,963.7,0.0,212.95852534562212,18.86221198156682,41.964055299539176,1006.1912442396314,0.0,4.02258064516129,475.7,1.7511520737327189,172.50230414746545,11.929953917050693,31.31566820276498,1006.436866359447,0.0,21747
BRU-WAW,2023-12,217,108,109,104,108,5,5383.0,119,90,98,104,15,26647.0,23650.0,248725.40000000002,213,4,0,108,47,62,97,57,63,6.9640552995391705,485.7,0.0,223.68663594470047,18.983870967741936,40.256682027649774,1013.5608294930876,0.0,1.924884792626728,489.4,6.755760368663594,205.1290322580645,12.876497695852533,33.24285714285714,1012.1115207373273,0.0,18816
BRU-YUL,2023-01,60,30,30,24,31,5,2789.0,57,3,3,42,15,28350.0,27653.0,333228.0,60,0,0,60,0,0,0,51,9,5.568333333333333,174.4,0.0,191.48333333333332,19.575,42.725,1016.11,0.0,-4.288333333333333,207.7,364.6666666666667,178.55,15.796666666666665,67.68,1016.465,0.0,19246
BRU-YUL,2023-02,54,27,27,25,27,2,2249.0,44,8,10,35,9,25920.0,24811.0,299905.2,54,0,0,54,0,0,0,49,5,5.62962962962963,24.8,0.0,197.77777777777777,12.866666666666665,30.933333333333334,1028.3296296296296,0.0,-6.462962962962963,133.0,690.0,159.88888888888889,17.414814814814815,98.66666666666667,1016.6777777777778,0.0,14738
BRU-YUL,2023-03,61,30,31,28,30,3,3158.0,57,3,4,46,11,28950.0,27379.0,338781.8,61,0,0,59,2,0,1,58,2,7.38688524590164,227.3,0.0,200.39344262295083,16.85737704918033,39.55573770491804,1010.1245901639344,0.0,-0.11311475409836064,121.5,700.983606557377,179.60655737704917,17.714754098360654,73.35737704918033,1015.2098360655738,0.0,18384
BRU-YUL,2023-04,60,30,30,27,30,3,1892.0,48,12,12,44,4,27000.0,25798.0,333228.0,60,0,0,60,0,0,0,60,0,8.673333333333334,148.6,0.0,162.26666666666668,12.523333333333333,33.836666666666666,1016.48,0.0,7.83,239.4,130.0,188.36666666666667,18.563333333333333,114.0,1015.6266666666667,0.0,22070
